frame_index,track_id,class_name,bbox0,bbox1,bbox2,bbox3
48,58,car,556,300,669,359
48,59,car,989,348,1095,386
48,60,car,242,293,293,334
48,63,car,395,302,419,321
48,81,car,481,308,520,337
49,37,truck,929,335,1010,372
49,58,car,568,303,684,361
49,59,car,989,348,1096,386
49,60,car,242,293,293,333
49,63,car,395,303,420,321
49,78,car,435,299,474,329
49,81,car,480,307,518,337
50,37,truck,930,335,1009,372
50,58,car,575,305,692,362
50,59,car,988,347,1095,386
50,60,car,242,293,293,333
50,61,car,366,299,391,317
50,62,car,346,302,362,314
50,63,car,395,303,420,321
50,73,truck,520,303,583,345
50,78,car,433,299,475,330
50,81,car,480,308,518,337
51,37,truck,930,335,1010,372
51,58,car,583,305,701,363
51,59,car,989,347,1096,386
51,60,car,242,293,293,333
51,61,car,366,299,391,317
51,62,car,345,302,362,314
51,64,car,465,309,500,331
51,68,car,574,313,619,346
51,73,truck,506,301,571,344
51,78,car,434,301,471,329
51,81,car,480,308,518,337
52,37,truck,930,335,1010,372
52,59,car,989,347,1097,386
52,60,car,242,293,293,333
52,61,car,367,299,395,317
52,64,car,464,309,498,331
52,68,car,574,314,620,347
52,73,truck,502,300,567,343
52,78,car,433,301,471,329
53,37,truck,930,335,1010,372
53,59,car,989,347,1096,386
53,60,car,242,293,293,333
53,61,car,367,299,395,317
53,64,car,460,309,493,331
53,67,car,468,307,498,332
53,68,car,573,314,620,347
53,73,truck,500,300,567,344
53,78,car,434,301,470,329
53,86,car,684,315,855,376
54,37,truck,930,335,1011,372
54,59,car,988,347,1096,386
54,60,car,241,293,293,334
54,61,car,367,298,395,318
54,67,car,467,308,497,333
54,68,car,573,314,621,347
54,73,truck,498,299,563,343
54,78,car,434,301,470,329
54,86,car,699,315,875,378
54,87,person,337,294,358,354
55,37,truck,930,335,1010,372
55,59,car,988,347,1096,386
55,60,car,242,295,292,334
55,61,car,366,298,395,318
55,67,car,467,309,497,334
55,68,car,573,314,621,347
55,73,truck,499,299,563,342
55,78,car,434,302,470,329
55,86,car,712,316,884,378
55,87,person,338,293,360,353
55,88,car,505,300,564,343
56,37,truck,931,335,1010,372
56,59,car,988,347,1096,386
56,60,car,242,294,293,334
56,61,car,366,298,395,318
56,63,car,394,303,419,321
56,67,car,464,307,497,335
56,68,car,574,314,622,347
56,73,truck,492,299,553,341
56,78,car,431,300,469,329
56,86,car,721,317,896,379
56,87,person,344,291,368,358
56,88,car,505,300,563,342
57,60,car,241,294,292,334
57,63,car,394,303,419,321
57,67,car,463,306,496,335
57,68,car,574,314,622,347
57,73,truck,490,299,550,340
57,78,car,430,300,469,330
57,87,person,348,292,372,358
58,60,car,240,294,292,333
58,67,car,464,306,496,335
58,68,car,574,313,623,347
58,73,truck,491,300,546,339
58,78,car,430,300,468,330
58,87,person,350,290,375,359
58,90,car,870,329,1066,392
59,60,car,241,294,292,333
59,63,car,394,303,418,321
59,67,car,464,306,497,335
59,68,car,574,313,623,347
59,73,truck,489,300,546,340
59,78,car,429,300,468,330
59,87,person,349,292,375,361
59,90,car,880,329,1072,392
60,60,car,241,295,292,333
60,63,car,394,303,418,320
60,68,car,574,313,623,347
60,73,truck,485,300,541,340
60,78,car,429,300,468,330
60,87,person,351,292,377,361
60,90,car,896,330,1086,392
61,37,truck,930,335,1010,371
61,60,car,241,295,292,333
61,62,car,345,298,373,316
61,63,car,394,303,418,320
61,68,car,573,313,623,347
61,73,truck,480,301,533,339
61,78,car,431,301,466,329
61,87,person,353,292,379,362
61,90,car,907,331,1097,392
62,37,truck,931,335,1010,371
62,60,car,241,293,293,333
62,62,car,345,296,375,316
62,68,car,573,313,622,347
62,73,truck,478,301,531,338
62,78,car,430,301,466,329
62,87,person,371,290,398,364
63,37,truck,930,335,1010,371
63,60,car,241,293,293,333
63,62,car,343,296,375,316
63,68,car,573,313,622,347
63,73,truck,477,301,529,338
63,78,car,430,301,465,329
63,87,person,379,287,408,366
63,96,car,1056,342,1192,396
63,97,bicycle,376,325,401,379
64,37,truck,930,335,1011,371
64,59,car,987,347,1094,386
64,60,car,240,292,294,333
64,62,car,343,295,376,317
64,68,car,573,312,622,347
64,73,truck,476,300,528,338
64,78,car,430,301,466,329
64,87,person,383,285,414,369
64,88,car,476,296,529,336
64,96,car,1067,344,1199,396
64,97,bicycle,381,325,408,382
64,100,car,317,295,335,309
65,37,truck,930,335,1010,371
65,59,car,988,347,1095,386
65,60,car,240,293,293,333
65,62,car,343,295,375,316
65,68,car,574,312,623,347
65,73,truck,476,301,527,338
65,78,car,431,301,465,329
65,87,person,385,280,419,373
65,88,car,473,295,526,335
65,96,car,1077,344,1202,395
65,97,bicycle,384,325,411,382
65,100,car,316,295,334,309
66,37,truck,929,335,1010,371
66,59,car,987,347,1097,386
66,60,car,241,295,291,333
66,61,car,370,300,394,316
66,62,car,342,295,376,316
66,68,car,574,312,623,347
66,73,truck,473,301,523,338
66,78,car,430,301,465,329
66,87,person,389,279,425,375
66,96,car,1076,347,1175,388
66,100,car,316,295,334,309
67,37,truck,929,335,1010,371
67,59,car,988,347,1098,386
67,60,car,240,295,290,332
67,61,car,370,301,392,316
67,68,car,573,312,624,347
67,96,car,1081,348,1173,386
68,37,truck,928,335,1010,372
68,59,car,987,346,1098,386
68,60,car,239,295,290,332
68,61,car,369,301,391,315
68,68,car,573,312,624,347
68,101,bicycle,432,324,464,408
68,102,person,426,266,484,380
69,37,truck,928,334,1010,372
69,59,car,988,347,1097,386
69,60,car,240,295,289,332
69,61,car,369,301,391,315
69,68,car,574,312,625,347
69,100,car,318,294,338,309
69,101,bicycle,436,324,469,411
69,102,person,428,266,487,381
69,103,car,338,291,367,312
70,37,truck,929,334,1010,372
70,59,car,987,347,1098,386
70,60,car,240,295,290,332
70,61,car,370,301,391,315
70,68,car,574,312,625,347
70,100,car,317,293,338,310
70,101,bicycle,439,323,474,413
70,102,person,435,263,495,380
70,103,car,338,291,367,312
70,104,car,1090,348,1146,386
71,37,truck,930,334,1011,372
71,59,car,987,347,1098,386
71,60,car,240,295,290,332
71,61,car,369,301,391,316
71,63,car,396,303,419,319
71,68,car,574,312,625,347
71,73,truck,464,305,503,334
71,78,car,419,302,447,324
71,100,car,319,293,340,309
71,101,bicycle,442,323,477,415
71,102,person,438,262,498,380
71,104,car,1091,348,1147,386
72,37,truck,930,334,1011,371
72,59,car,986,346,1099,387
72,61,car,369,301,392,316
72,63,car,396,303,419,319
72,73,truck,463,303,500,330
72,78,car,418,301,445,323
72,100,car,319,293,341,309
72,104,car,1092,349,1147,386
72,105,car,300,295,318,306
73,37,truck,930,335,1010,371
73,59,car,986,346,1098,387
73,61,car,368,301,392,316
73,63,car,395,303,419,319
73,73,truck,463,302,500,329
73,78,car,417,301,445,323
73,100,car,320,293,342,309
73,104,car,1092,349,1148,386
73,105,car,300,294,319,307
73,106,bicycle,530,335,601,460
73,107,person,540,246,606,429
74,37,truck,931,335,1011,371
74,59,car,987,346,1098,387
74,61,car,368,301,393,316
74,63,car,395,303,418,319
74,73,truck,461,302,497,329
74,78,car,418,301,446,323
74,100,car,320,292,342,309
74,104,car,1090,348,1146,386
74,105,car,300,294,320,306
74,106,bicycle,550,329,631,473
74,107,person,557,242,627,435
75,37,truck,930,335,1011,371
75,59,car,987,346,1098,387
75,61,car,367,301,392,316
75,63,car,395,302,419,319
75,78,car,418,300,447,324
75,88,car,460,298,506,332
75,104,car,1090,348,1146,386
75,105,car,300,294,319,306
75,106,bicycle,566,327,650,477
75,107,person,569,234,647,444
76,37,truck,930,335,1011,371
76,59,car,987,346,1098,387
76,61,car,367,301,391,317
76,63,car,395,302,419,319
76,68,car,575,313,623,346
76,78,car,418,300,446,324
76,88,car,458,299,503,332
76,105,car,300,294,319,307
76,106,bicycle,577,326,665,481
76,107,person,580,232,660,447
77,61,car,367,301,391,317
77,68,car,574,313,623,346
77,78,car,418,300,446,323
77,88,car,457,299,503,332
78,61,car,368,302,390,316
78,68,car,574,314,623,346
78,78,car,417,300,447,324
78,88,car,456,299,502,332
78,109,car,322,294,349,308
78,110,person,990,111,1252,484
79,37,truck,931,335,1011,371
79,61,car,367,301,391,316
79,68,car,573,314,623,346
79,78,car,416,300,446,324
79,88,car,454,299,500,332
79,109,car,322,293,350,309
79,110,person,1031,93,1303,483
80,37,truck,931,335,1010,371
80,59,car,987,346,1098,387
80,61,car,367,301,391,316
80,68,car,573,314,623,347
80,78,car,417,301,447,324
80,110,person,1066,80,1347,482
81,37,truck,930,335,1011,371
81,59,car,986,346,1097,386
81,60,car,240,295,291,332
81,61,car,366,301,391,316
81,68,car,572,313,623,347
81,78,car,417,301,447,324
81,88,car,454,298,501,332
81,109,car,322,293,350,308
82,37,truck,930,335,1011,371
82,59,car,986,346,1098,386
82,60,car,240,294,292,332
82,61,car,365,301,390,316
82,68,car,572,313,622,347
82,78,car,417,301,447,324
82,88,car,454,298,501,332
82,109,car,322,293,349,308
82,116,person,1114,339,1146,395
83,37,truck,930,335,1011,371
83,59,car,986,346,1097,386
83,60,car,239,294,292,333
83,61,car,365,301,390,316
83,68,car,572,313,622,347
83,78,car,417,301,447,324
83,88,car,453,297,501,332
83,109,car,323,293,348,308
83,116,person,1112,339,1144,395
84,37,truck,930,334,1011,371
84,59,car,986,346,1098,386
84,60,car,239,294,292,333
84,61,car,366,301,390,316
84,68,car,572,312,623,347
84,78,car,417,300,446,324
84,88,car,453,297,501,332
84,109,car,322,293,348,308
84,116,person,1112,340,1142,394
85,37,truck,930,335,1010,371
85,59,car,986,346,1098,386
85,60,car,240,294,292,333
85,61,car,365,301,390,316
85,68,car,572,312,623,347
85,88,car,454,297,501,332
85,109,car,322,293,348,308
85,116,person,1110,339,1142,394
86,37,truck,932,335,1010,371
86,59,car,987,346,1099,386
86,60,car,240,294,292,333
86,61,car,365,302,391,316
86,68,car,572,312,622,347
86,88,car,453,297,501,332
86,109,car,322,293,348,308
86,116,person,1108,338,1141,394
87,37,truck,932,335,1010,371
87,59,car,988,346,1099,386
87,61,car,365,301,392,316
87,68,car,572,312,622,347
87,88,car,453,297,501,332
87,116,person,1108,338,1141,395
88,37,truck,932,336,1010,370
88,59,car,988,346,1099,386
88,61,car,365,301,392,317
88,68,car,572,312,622,347
88,88,car,453,297,501,332
88,116,person,1108,338,1140,395
89,37,truck,932,336,1010,371
89,59,car,988,346,1099,386
89,60,car,240,294,292,334
89,61,car,365,301,393,317
89,68,car,572,312,622,347
89,78,car,417,301,446,324
89,88,car,453,297,501,332
89,116,person,1107,338,1140,395
90,37,truck,931,335,1011,371
90,59,car,988,346,1099,386
90,60,car,241,294,292,333
90,61,car,365,301,393,317
90,68,car,572,312,622,347
90,78,car,416,301,446,324
90,88,car,453,297,501,332
90,116,person,1107,338,1141,394
91,37,truck,930,335,1012,371
91,59,car,988,346,1099,386
91,60,car,241,295,292,333
91,61,car,365,301,392,316
91,68,car,572,312,622,347
91,88,car,453,297,502,332
91,116,person,1108,338,1142,395
92,37,truck,930,335,1012,371
92,59,car,987,346,1098,386
92,60,car,241,295,292,333
92,61,car,366,301,392,316
92,68,car,572,312,622,347
92,88,car,453,297,501,332
92,116,person,1110,338,1143,394
93,37,truck,930,334,1011,372
93,59,car,987,346,1099,386
93,60,car,241,295,292,333
93,61,car,365,301,392,316
93,68,car,572,312,622,347
93,88,car,453,297,501,332
93,116,person,1110,338,1144,394
94,37,truck,930,334,1011,372
94,59,car,987,346,1098,386
94,60,car,241,295,292,333
94,61,car,365,301,392,316
94,68,car,572,312,622,347
94,88,car,453,297,501,332
94,116,person,1111,341,1144,393
95,37,truck,930,334,1011,372
95,59,car,987,346,1099,386
95,60,car,241,295,291,333
95,61,car,366,302,392,316
95,68,car,572,312,622,347
95,116,person,1112,341,1145,393
96,37,truck,931,335,1011,372
96,59,car,987,346,1098,386
96,60,car,241,296,291,333
96,61,car,365,301,392,316
96,68,car,572,312,622,347
96,78,car,416,300,449,325
96,88,car,453,297,502,332
96,109,car,322,294,346,308
96,116,person,1118,337,1158,400
97,37,truck,931,335,1011,372
97,59,car,986,346,1098,386
97,60,car,242,296,291,333
97,61,car,365,301,392,316
97,68,car,572,312,622,347
97,78,car,415,300,449,326
97,88,car,453,297,502,332
97,109,car,322,295,346,308
97,116,person,1119,335,1164,404
98,37,truck,930,335,1011,372
98,59,car,987,346,1098,386
98,60,car,242,296,291,332
98,61,car,365,301,392,316
98,68,car,573,312,622,347
98,78,car,415,299,449,326
98,88,car,453,297,501,332
98,109,car,322,295,346,308
98,116,person,1121,334,1166,405
99,37,truck,931,335,1011,372
99,59,car,987,346,1098,386
99,60,car,241,294,292,332
99,61,car,365,301,393,316
99,68,car,573,312,622,346
99,88,car,453,297,502,332
99,109,car,323,295,346,308
99,116,person,1122,333,1168,405
100,37,truck,931,335,1011,372
100,59,car,987,346,1098,386
100,60,car,240,294,292,333
100,61,car,364,301,392,317
100,68,car,573,312,622,346
100,78,car,415,299,448,326
100,88,car,453,297,502,332
100,109,car,323,295,346,308
100,116,person,1125,334,1169,404
101,37,truck,931,335,1010,372
101,59,car,988,347,1098,386
101,60,car,240,294,292,333
101,61,car,365,301,392,317
101,68,car,573,312,622,346
101,78,car,415,299,448,326
101,88,car,453,296,502,332
101,104,car,1091,348,1149,386
101,109,car,323,295,346,308
101,116,person,1126,333,1171,405
102,37,truck,930,335,1011,372
102,59,car,988,347,1098,386
102,61,car,365,301,393,317
102,68,car,573,312,622,346
102,104,car,1091,347,1149,387
103,37,truck,931,335,1011,372
103,59,car,988,347,1098,386
103,61,car,365,302,393,317
103,68,car,573,312,621,346
103,104,car,1090,347,1149,387
104,37,truck,930,335,1012,372
104,59,car,988,347,1099,386
104,61,car,365,301,394,317
104,68,car,573,312,622,346
104,88,car,453,297,501,332
104,104,car,1090,347,1149,387
105,37,truck,929,335,1011,372
105,59,car,987,347,1099,387
105,61,car,365,301,393,316
105,68,car,572,312,622,347
105,88,car,453,297,501,332
105,104,car,1089,347,1148,387
106,37,truck,930,335,1011,372
106,59,car,986,347,1099,387
106,61,car,366,302,393,316
106,68,car,572,312,622,347
106,104,car,1089,347,1147,387
107,37,truck,931,335,1011,372
107,59,car,987,347,1099,387
107,61,car,366,302,393,316
107,68,car,573,312,621,347
107,104,car,1089,347,1147,387
108,37,truck,931,335,1011,372
108,59,car,987,346,1098,387
108,61,car,365,302,393,316
108,68,car,573,312,621,347
108,104,car,1088,347,1147,387
109,37,truck,930,335,1011,372
109,59,car,987,346,1099,387
109,61,car,365,302,393,317
109,68,car,573,312,621,347
109,104,car,1089,347,1147,387
110,37,truck,929,335,1012,372
110,59,car,989,347,1098,387
110,61,car,365,302,393,317
110,68,car,573,312,622,346
110,78,car,417,301,448,326
110,88,car,454,297,501,332
110,104,car,1089,347,1146,386
111,37,truck,930,335,1011,372
111,59,car,989,347,1098,386
111,61,car,365,302,393,317
111,68,car,573,312,622,346
111,78,car,418,301,449,326
111,88,car,454,298,501,332
111,104,car,1089,347,1146,386
112,37,truck,931,335,1011,372
112,59,car,989,347,1098,386
112,61,car,365,302,393,317
112,68,car,573,312,622,346
112,78,car,418,302,449,326
112,88,car,454,298,501,332
113,37,truck,930,335,1011,372
113,59,car,988,347,1098,386
113,61,car,365,302,393,317
113,68,car,573,312,622,346
113,78,car,417,302,449,326
113,88,car,454,298,501,332
113,104,car,1089,347,1147,386
114,37,truck,930,335,1012,372
114,59,car,987,347,1099,386
114,61,car,365,302,394,317
114,68,car,574,312,622,346
114,78,car,417,302,449,326
114,88,car,454,298,501,332
114,104,car,1089,347,1147,386
115,37,truck,930,335,1011,372
115,59,car,988,347,1098,386
115,61,car,365,302,394,317
115,68,car,573,312,622,346
115,78,car,417,301,450,326
116,37,truck,929,334,1011,371
116,59,car,987,347,1099,386
116,61,car,365,302,394,317
116,68,car,573,312,622,346
116,78,car,418,301,451,326
116,88,car,454,298,501,332
116,104,car,1089,347,1147,386
117,37,truck,929,334,1011,371
117,59,car,987,347,1098,386
117,61,car,364,302,395,317
117,68,car,573,312,622,346
117,78,car,418,301,450,326
117,88,car,454,298,501,332
117,104,car,1089,347,1147,387
118,37,truck,930,334,1011,371
118,59,car,987,347,1099,386
118,61,car,364,302,395,318
118,68,car,573,312,622,346
118,78,car,418,301,450,326
118,88,car,454,298,501,332
118,104,car,1089,347,1147,387
119,37,truck,930,334,1011,371
119,59,car,987,346,1099,386
119,61,car,365,302,395,318
119,68,car,573,312,621,346
119,78,car,418,301,450,326
119,88,car,454,298,501,332
119,104,car,1089,347,1147,387
120,37,truck,930,334,1011,371
120,59,car,987,346,1099,386
120,61,car,365,302,395,318
120,68,car,573,312,622,346
120,78,car,418,302,450,326
120,88,car,454,298,501,332
120,104,car,1090,347,1147,386
121,37,truck,931,335,1010,371
121,59,car,988,347,1098,386
121,61,car,364,301,395,317
121,68,car,573,312,622,346
121,78,car,419,302,448,324
121,88,car,454,298,501,332
121,104,car,1090,347,1147,386
121,109,car,319,294,346,308
122,37,truck,930,335,1011,371
122,59,car,987,347,1099,386
122,61,car,365,301,394,317
122,68,car,573,312,621,346
122,78,car,419,302,448,324
122,104,car,1089,347,1147,386
122,109,car,320,294,345,309
123,37,truck,930,335,1011,371
123,59,car,987,347,1099,386
123,61,car,365,301,395,317
123,68,car,573,312,622,346
123,78,car,418,303,449,324
123,104,car,1090,348,1147,386
123,109,car,320,294,345,309
124,37,truck,930,335,1011,371
124,59,car,987,347,1099,386
124,61,car,365,301,396,317
124,68,car,573,312,621,346
124,78,car,418,302,449,324
124,104,car,1091,348,1148,386
125,37,truck,930,334,1011,371
125,59,car,988,347,1098,386
125,61,car,365,300,395,316
125,68,car,573,312,622,346
125,78,car,417,302,448,324
125,104,car,1090,348,1148,386
126,37,truck,930,334,1011,371
126,59,car,988,347,1098,386
126,60,car,241,295,292,334
126,61,car,365,300,396,316
126,68,car,572,312,622,347
126,78,car,416,303,448,325
126,104,car,1090,348,1148,386
126,116,person,1126,333,1171,406
127,37,truck,931,334,1011,371
127,59,car,987,347,1098,386
127,60,car,241,296,292,334
127,61,car,365,301,394,316
127,68,car,573,312,622,347
127,78,car,415,303,449,326
127,116,person,1127,335,1169,404
127,119,car,319,302,341,312
128,37,truck,931,335,1011,371
128,59,car,987,347,1098,386
128,61,car,365,301,394,316
128,68,car,573,312,622,347
128,78,car,415,303,449,326
128,109,car,320,300,341,312
128,116,person,1125,336,1167,404
128,119,car,319,302,340,312
129,37,truck,931,335,1011,371
129,59,car,986,347,1098,386
129,61,car,364,301,395,316
129,68,car,573,312,622,347
129,78,car,415,303,449,326
129,109,car,320,301,341,313
129,116,person,1124,336,1167,403
130,37,truck,930,335,1011,371
130,59,car,986,346,1098,386
130,61,car,363,301,395,317
130,68,car,573,312,622,347
130,78,car,415,303,448,325
130,109,car,320,301,341,313
130,116,person,1123,336,1165,402
131,37,truck,932,335,1010,371
131,59,car,986,346,1098,386
131,61,car,364,301,394,317
131,68,car,573,313,621,347
131,78,car,413,303,445,325
131,109,car,323,301,346,313
131,116,person,1118,335,1160,402
132,37,truck,932,335,1010,371
132,59,car,986,346,1098,386
132,61,car,364,301,394,317
132,68,car,572,313,622,347
132,78,car,412,303,445,325
132,109,car,324,301,348,314
132,116,person,1117,335,1158,401
133,37,truck,931,335,1011,371
133,59,car,986,346,1098,386
133,61,car,364,301,393,317
133,68,car,573,313,621,347
133,78,car,411,303,444,324
133,109,car,324,301,349,315
133,116,person,1116,335,1157,401
134,37,truck,931,335,1012,371
134,59,car,986,346,1098,386
134,60,car,242,296,291,333
134,61,car,364,302,392,317
134,68,car,573,313,621,347
134,78,car,412,303,444,324
134,109,car,324,301,349,315
134,116,person,1115,338,1154,401
135,37,truck,931,334,1011,371
135,59,car,986,346,1098,386
135,60,car,242,296,291,332
135,61,car,365,302,393,317
135,68,car,573,313,622,347
135,78,car,412,303,443,323
135,88,car,457,301,495,329
135,109,car,324,301,349,315
135,116,person,1115,339,1153,400
136,37,truck,929,334,1010,371
136,59,car,986,347,1096,386
136,60,car,241,295,292,334
136,61,car,365,302,393,317
136,68,car,573,313,621,347
136,78,car,410,303,444,325
136,88,car,451,298,497,332
136,109,car,324,301,349,315
136,116,person,1116,336,1156,400
137,37,truck,930,334,1011,371
137,59,car,986,347,1097,386
137,60,car,241,295,292,334
137,68,car,573,313,621,346
137,78,car,409,303,444,325
137,88,car,450,298,497,332
137,116,person,1117,335,1158,401
137,121,car,343,305,370,320
138,37,truck,929,334,1011,371
138,59,car,986,347,1097,386
138,60,car,250,302,292,334
138,68,car,573,313,621,346
138,78,car,409,303,443,325
138,88,car,449,298,498,332
138,116,person,1118,335,1159,400
138,121,car,343,306,370,320
139,37,truck,930,334,1011,371
139,59,car,987,347,1098,386
139,60,car,251,302,292,334
139,68,car,573,313,622,346
139,78,car,409,303,443,324
139,88,car,448,297,498,333
139,116,person,1119,335,1159,400
139,121,car,342,306,371,320
140,37,truck,930,334,1011,372
140,59,car,986,347,1098,386
140,68,car,572,313,622,346
140,78,car,409,303,443,324
140,116,person,1119,336,1159,400
